NHPDPropertyID,PropertyName,PropertyAddress,City,State,Zip,CBSACode,CBSAType,County,CountyCode,CensusTract,CongressionalDistrict,Latitude,Longitude,ReacScore1,ReacScore2,TargetTenantType,S8_1_ProgramName,S8_1_AssistedUnits,S8_1_RentToFMR,LIHTC_1_ProgramName,S8_2_ID
1032800,STEP UP ON VINE,1057 Vine St,Los Angeles,CA,90038-2744,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191810,28,34.09,-118,,,,,,,9% Tax Credit,
1032801,DEL REY SQUARE SENIOR HOUSING,11976 Culver Blvd,Los Angeles,CA,90066-7441,31080,Metropolitan Statistical Area,Los Angeles,6037,6037275200,37,34,-118,99,98,Elderly or disabled,,,,4% Tax Credit,
1032802,ENCANTO COURT,1345 W 105th St,Los Angeles,CA,90044-1790,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600202,43,33.94,-118,,,Elderly or disabled,,,,4% Tax Credit,
1032803,HOLLYWOOD & VINE APARTMENTS,1600 Vine St,Los Angeles,CA,90028-8818,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190700,28,34.1,-118,,,Family,,,,4% Tax Credit,
1032804,NEW CARVER APARTMENTS,1624 S Hope St,Los Angeles,CA,90015-4119,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224010,34,34.04,-118,,,,,,,TCEP,
1032805,THE VILLAS AT GOWER,1726 N Gower St,Los Angeles,CA,90028-5352,31080,Metropolitan Statistical Area,Los Angeles,6037,6037191000,28,34.1,-118,,,,,,,9% Tax Credit,
1032806,BOYLE HOTEL APARTMENTS,1781 E 1st St,Los Angeles,CA,90033-3469,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206032,34,34.05,-118,,,Family,,,,9% Tax Credit,
1032807,DOLORES FRANCES APARTMENTS,1809 W 11th St,Los Angeles,CA,90006-3735,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209520,34,34.05,-118,,,,,,,4% Tax Credit,
1032808,CENTRAL CITY FAMILY HOUSING,1810 W 12th St,Los Angeles,CA,90006-4180,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209820,34,34.05,-118,,,Family,,,,4% Tax Credit,
1032810,HDR PORTFOLIOS,2747 Newell St,Los Angeles,CA,90039-3815,31080,Metropolitan Statistical Area,Los Angeles,6037,6037187200,28,34.1,-118,,,Family,,,,4% Tax Credit,
1032811,JEFFERSON PARK TERRACE,3023 S Western Ave,Los Angeles,CA,90018-3458,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222001,37,34.03,-118,,,Family,,,,9% Tax Credit,
1032812,MIJA TOWNHOMES,4501 S Figueroa St,Los Angeles,CA,90037-4540,31080,Metropolitan Statistical Area,Los Angeles,6037,6037232120,37,34,-118,,,Family,,,,9% Tax Credit,
1032814,NEW GENESIS APARTMENTS,458 S Main St,Los Angeles,CA,90013-1320,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207302,34,34.05,-118,,,,,,,9% Tax Credit,
1032815,36TH ST & BROADWAY APARTMENTS,4775 S Broadway,Los Angeles,CA,90037-3200,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231900,40,34,-118,,,,,,,4% Tax Credit,
1032816,VERMONT AVENUE APARTMENTS,4915 S Vermont Ave,Los Angeles,CA,90037-4477,31080,Metropolitan Statistical Area,Los Angeles,6037,6037232300,37,34,-118,,,Family,,,,9% Tax Credit,
1032817,LINDA VISTA SENIOR APARTMENTS,630 S St Louis St,Los Angeles,CA,90023,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204600,34,34.04,-118,,,Elderly or disabled,,,,4% Tax Credit,
1032818,MACARTHUR PARK APARTMENTS PHASE A,681 S Bonnie Brae St,Los Angeles,CA,90057-3735,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208902,34,34.06,-118,,,Family,,,,4% Tax Credit,
1032821,CHINATOWN METRO APARTMENTS,808 N Spring St,Los Angeles,CA,90012-4405,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207103,34,34.06,-118,,,Elderly or disabled,,,,4% Tax Credit,
1032822,YOUNG BURLINGTON APARTMENTS,820 S Burlington Ave,Los Angeles,CA,90057-4827,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209403,34,34.05,-118,,,,,,,9% Tax Credit,
1032823,WESTMINSTER PARK PLAZA APARTMENTS,9300 Maie Ave,Los Angeles,CA,90002-2384,31080,Metropolitan Statistical Area,Los Angeles,6037,6037242300,44,33.95,-118,,,Family,,,,4% Tax Credit,
1032824,THE SERRANO,979 S Serrano Ave,Los Angeles,CA,90006-1175,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213201,34,34.05,-118,,,Family,,,,9% Tax Credit,
1102045,NEW HAMPSHIRE FAMILY HOUSING,1053 S New Hampshire Ave,Los Angeles,CA,90006-2121,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213320,34,34.05,-118,,,Family,,,,9% Tax Credit,
1102048,NEW PERSHING APARTMENTS,108 E 5th St,Los Angeles,CA,90013-1928,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207302,34,34.05,-118,,,Elderly or disabled,,,,9% Tax Credit,
1102050,ROSSLYN HOTEL APARTMENTS,112 E 5th St,Los Angeles,CA,90013-1416,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207302,34,34.05,-118,,,Elderly or disabled,,,,9% Tax Credit,
1102052,VERMONT VILLAS,16304 S VERMONT AVE,Los Angeles,CA,90247,31080,Metropolitan Statistical Area,Los Angeles,6037,6037291210,43,33.88,-118,,,Elderly or disabled,,,,9% Tax Credit,
1102054,NAVY VILLAGE (AKA BLUE BUTTERFLY VILLAGE),2213 BLUE BUTTERFLY WAY,Los Angeles,CA,90732,31080,Metropolitan Statistical Area,Los Angeles,6037,6037670326,33,33.78,-118,,,Elderly or disabled,,,,9% Tax Credit,
1102056,PARCEL M-GRAND AVENUE APARTMENTS,225 S Grand Ave Apt 410,Los Angeles,CA,90012-4423,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207502,34,34.05,-118,,,,,,,4% Tax Credit,
1102058,TEAGUE TERRACE (AKA EAGLE VISTA),4260 Eagle Rock Blvd,Los Angeles,CA,90065-4480,31080,Metropolitan Statistical Area,Los Angeles,6037,6037186201,34,34.12,-118,,,Elderly or disabled,,,,4% Tax Credit,
1102060,HOLLENBECK TERRACE APARTMENTS,610 S St Louis St,Los Angeles,CA,90023-1298,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204600,34,34.04,-118,,,Elderly or disabled,,,,9% Tax Credit,
1102062,VILLA NUEVA,658 S Ferris Ave,Los Angeles,CA,90022-2556,31080,Metropolitan Statistical Area,Los Angeles,6037,6037531604,40,34.02,-118,,,,,,,4% Tax Credit,
1102064,LAUREL VILLAGE,9700 LAUREL CANYON BLVD,Los Angeles,CA,91331,31080,Metropolitan Statistical Area,Los Angeles,6037,6037104821,29,34.25,-118,,,,,,,4% Tax Credit,
1102595,BURLINGTON FAMILY APARTMENTS,415 S Burlington Ave,Los Angeles,CA,90057-3268,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208904,34,34.06,-118,,,Elderly or disabled,,,,9% Tax Credit,
1102599,BROADWAY VILLAS,9413 S Spring St,Los Angeles,CA,90003-4066,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240500,43,33.95,-118,,,Elderly or disabled,,,,4% Tax Credit,
1102967,THE BERENDOS,226 N Berendo St,Los Angeles,CA,90004-4704,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211202,34,34.08,-118,,,Elderly or disabled,,,,4% Tax Credit,
1102970,LDK SENIOR APARTMENTS,900 Crenshaw Blvd,Los Angeles,CA,90019-1978,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212702,34,34.06,-118,,,Elderly or disabled,,,,4% Tax Credit,
1102972,PALOMA TERRACE,5000 S Main St,Los Angeles,CA,90037-4549,31080,Metropolitan Statistical Area,Los Angeles,6037,6037229300,40,34,-118,,,Family,,,,9% Tax Credit,
1102974,GATEWAY APARTMENTS,13368 BEACH AVE,Los Angeles,CA,90292,31080,Metropolitan Statistical Area,Los Angeles,6037,6037275400,37,33.99,-118,,,Elderly or disabled,,,,9% Tax Credit,
1103417,THE PARK PLAZA,960 W 62nd Pl,Los Angeles,CA,90044-5474,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237101,37,33.98,-118,,,Family,,,,4% Tax Credit,
1103809,LAS ALTURAS,3535 Whittier Blvd,Los Angeles,CA,90023-1763,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204910,34,34.03,-118,,,Elderly or disabled,,,,9% Tax Credit,
1103895,MACARTHUR PARK APARTMENTS PHASE B,676 S ALVARADO ST,Los Angeles,CA,90057,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208903,34,34.06,-118,,,,,,,,
1103942,BESWICK SENIOR APARTMENTS,3553 Beswick St,Los Angeles,CA,90023-3053,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204920,34,34.02,-118,,,Elderly or disabled,,,,9% Tax Credit,
1104033,GATEWAYS APARTMENTS,505 S San Pedro St,Los Angeles,CA,90013-2594,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,,,,,,,9% Tax Credit,
1104280,TERRACINA APARTMENTS,1226 W Imperial Hwy,Los Angeles,CA,90044-1355,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600304,43,33.93,-118,,,Family,,,,9% Tax Credit,
1104420,CONCORD APARTMENTS,1801 N Alexandria Ave,Los Angeles,CA,90027-4031,31080,Metropolitan Statistical Area,Los Angeles,6037,6037189201,28,34.1,-118,,,Elderly or disabled,,,,4% Tax Credit,
1104460,BLOSSOM PLAZA,900 N Broadway,Los Angeles,CA,90012-1894,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206010,34,34.06,-118,,,,,,,,
1104498,LOTUS GARDEN,719 Yale St,Los Angeles,CA,90012-3763,31080,Metropolitan Statistical Area,Los Angeles,6037,6037207102,34,34.06,-118,,,Family,,,,9% Tax Credit,
1104591,AVALON APARTMENTS,13218 Avalon Blvd,Los Angeles,CA,90061-2360,31080,Metropolitan Statistical Area,Los Angeles,6037,6037540800,44,33.91,-118,,,Elderly or disabled,,,,9% Tax Credit,
1104721,VERMONT MANZANITA,1225 S Vermont Ave,Los Angeles,CA,90006-2729,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213320,34,34.05,-118,,,Family,,,,9% Tax Credit,
1104781,VERMONT CITY LIGHTS II,500 S Union Ave,Los Angeles,CA,90017-1067,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209102,34,34.06,-118,,,,,,,,
1105020,THE WHITTIER,3555 Whittier Blvd,Los Angeles,CA,90023-1758,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204910,34,34.03,-118,,,Family,,,,9% Tax Credit,
1105523,PLAYA SENIOR AFFORDABLE HOUSING,12481 W Fielding Cir Apt 122,Los Angeles,CA,90094-2935,31080,Metropolitan Statistical Area,Los Angeles,6037,6037275602,43,33.98,-118,,,Elderly or disabled,,,,9% Tax Credit,
1105589,SLAUSON STATION APARTMENTS,1717 E 61st St,Los Angeles,CA,90001-1400,31080,Metropolitan Statistical Area,Los Angeles,6037,6037532700,40,33.99,-118,,,Family,,,,4% Tax Credit,
1105644,THE SIX (AKA CARONDELET APTS),811 S Carondelet St,Los Angeles,CA,90057-3532,31080,Metropolitan Statistical Area,Los Angeles,6037,6037209401,34,34.06,-118,,,Elderly or disabled,,,,,
1105665,TAYLOR YARD APARTMENTS,1311 N San Fernando Rd,Los Angeles,CA,90065-1296,31080,Metropolitan Statistical Area,Los Angeles,6037,6037187102,34,34.09,-118,,,Family,,,,4% Tax Credit,
1105676,CRENSHAW FAMILY APARTMENTS,5110 Crenshaw Blvd,Los Angeles,CA,90043-1874,31080,Metropolitan Statistical Area,Los Angeles,6037,6037234501,37,34,-118,,,Family,,,,9% Tax Credit,
1105994,RIO VISTA APARTMENTS,1515 N San Fernando Rd,Los Angeles,CA,90065-1297,31080,Metropolitan Statistical Area,Los Angeles,6037,6037187102,34,34.1,-118,,,Family,,,,9% Tax Credit,
1106313,PROFESSIONAL HOUSING DEVELOPMENT APARTMENTS,1020 S Kingsley Dr,Los Angeles,CA,90006-2476,31080,Metropolitan Statistical Area,Los Angeles,6037,6037213201,34,34.05,-118,77c,69b,Family,LMSA,84,91.77,4% and 9% Tax Credit,
1106326,PRESERVATION IV,1045 W 18th St,Los Angeles,CA,90015-3356,31080,Metropolitan Statistical Area,Los Angeles,6037,6037224200,34,34.04,-118,90b,90b,Family,LMSA,29,72.8,4% Tax Credit,
1106361,CAROLINE SEVERANCE MANOR,2927 Francis Ave,Los Angeles,CA,90005-1766,31080,Metropolitan Statistical Area,Los Angeles,6037,6037212202,34,34.06,-118,,,,,,,9% Tax Credit,
1106595,STEVENSON MANOR,1230 Cole Ave,Los Angeles,CA,90038-1555,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190802,28,34.09,-118,93c,74c*,Elderly,Sec 8 NC,61,93.45,4% Tax Credit,
1106613,UNIVERSITY GARDENS APARTMENTS,1250 W Jefferson Blvd,Los Angeles,CA,90007-2924,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222600,37,34.03,-118,73c,80c,Family,PD/8 Existing,113,107.66,4% Tax Credit,
1106678,SOUTH BAY VILLA,13111 S San Pedro St,Los Angeles,CA,90061-2760,31080,Metropolitan Statistical Area,Los Angeles,6037,6037540902,44,33.91,-118,83c,69c*,Family,Sec 8 NC,80,108.93,9% Tax Credit,
1106727,MISSION PLAZA,2218 Parkside Ave,Los Angeles,CA,90031-2935,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199120,34,34.07,-118,91c,99a,Family,Preservation,132,86.77,9% Tax Credit,
1106812,LA PRO APARTMENTS,249 N Juanita Ave,Los Angeles,CA,90004,31080,Metropolitan Statistical Area,Los Angeles,6037,6037211122,34,34.08,-118,,,,,,,4% Tax Credit,
1106843,ST ANDREWS ARMS,1511 S St Andrews Pl,Los Angeles,CA,90019-4851,31080,Metropolitan Statistical Area,Los Angeles,6037,6037221304,34,34.05,-118,92c,75c,Family,Preservation,27,83.21,9% Tax Credit,
1106908,CASA DE LAS HERMANITAS,2801 E 2nd St,Los Angeles,CA,90033-4144,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204300,34,34.04,-118,95b,95b,Elderly,HFDA/8 NC,88,102.91,4% Tax Credit,
1106923,IMPERIAL HIGHWAY APARTMENTS,1746 E 117th St,Los Angeles,CA,90059-2556,31080,Metropolitan Statistical Area,Los Angeles,6037,6037540700,44,33.93,-118,85b,88b,Family,PD/8 SR,46,62.34,4% Tax Credit,
1106939,WASHINGTON COURT APARTMENTS,1717 E 103rd St,Los Angeles,CA,90002-2931,31080,Metropolitan Statistical Area,Los Angeles,6037,6037242200,44,33.94,-118,58c*,73c*,Family,LMSA,102,101.47,4% Tax Credit,
1107378,TRES LOMAS APARTMENTS,4343 Toland Way,Los Angeles,CA,90041-3455,31080,Metropolitan Statistical Area,Los Angeles,6037,6037186201,34,34.12,-118,74c,98b,Elderly,Sec 8 NC,45,73.7,4% Tax Credit,
1107379,CURTIS JOHNSON APARTMENTS,897 W Vernon Ave,Los Angeles,CA,90037-3037,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231710,37,34,-118,95b,83c,Family,LMSA,48,84.92,4% Tax Credit,
1107629,SONYA GARDENS,8621 Denver Ave,Los Angeles,CA,90044-5751,31080,Metropolitan Statistical Area,Los Angeles,6037,6037240300,43,33.96,-118,97b,87b,Family,LMSA,60,71.18,9% Tax Credit,
1107850,DELTA APARTMENTS,825 Forest Ave,Los Angeles,CA,90033-2601,31080,Metropolitan Statistical Area,Los Angeles,6037,6037203710,34,34.05,-118,81c,81c,Family,LMSA,4,95.45,4% Tax Credit,
1108020,ARGYLE APARTMENTS,1600 N Western Ave,Los Angeles,CA,90027-4831,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190510,28,34.1,-118,,,Family,,,,9% Tax Credit,
1108484,PRESERVATION III,6427 S Hoover St,Los Angeles,CA,90044-5355,31080,Metropolitan Statistical Area,Los Angeles,6037,6037237500,37,33.98,-118,81c*,79c,Family,LMSA,9,78.61,4% Tax Credit,CA16L000098
1127136,5400 HOLLYWOOD FAMILY APARTMENTS,5400 Hollywood Blvd,Los Angeles,CA,90027-3406,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190510,28,34.1,-118,,,Elderly or disabled,,,,9% Tax Credit,
1129634,PANAMA HOTEL APARTMENTS,403 E 5th St,Los Angeles,CA,90013-1507,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206200,34,34.04,-118,,,,,,,9% Tax Credit,
1129913,SELMA COMMUNITY HOUSING,1605 N Cherokee Ave,Los Angeles,CA,90028-6234,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190700,28,34.1,-118,,,Family,,,,9% Tax Credit,
1129914,HCHC RECAP I,1924 Argyle Ave,Los Angeles,CA,90068-3967,31080,Metropolitan Statistical Area,Los Angeles,6037,6037189500,28,34.11,-118,,,Family,,,,4% Tax Credit,
1129915,MARMION WAY APARTMENTS,3500 Marmion Way,Los Angeles,CA,90065,31080,Metropolitan Statistical Area,Los Angeles,6037,6037199000,34,34.09,-118,,,,,,,9% Tax Credit,
1129916,MIRAGE TOWN HOMES,5221 S WERN AVE,Los Angeles,CA,90062,31080,Metropolitan Statistical Area,Los Angeles,6037,6037232500,37,33.99,-118,,,Family,,,,9% Tax Credit,
1129917,SILVER STAR APARTMENTS (FKA WEST VILLAS),6558 West Blvd,Los Angeles,CA,90043-4300,31080,Metropolitan Statistical Area,Los Angeles,6037,6037234902,37,33.98,-118,,,Family,,,,9% Tax Credit,
1130497,THE PASEO AT CALIFORNIAN,1901 W 6th St,Los Angeles,CA,90057-3538,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208903,34,34.06,-118,,,Elderly or disabled,,,,4% Tax Credit,
1146300,PAUL WILLIAMS APARTMENTS,1010 W Jefferson Blvd Ste 1,Los Angeles,CA,90089-0251,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222700,37,34.03,-118,,,Family,,,,4% and 9% Tax Credit,
1146309,PATH METRO VILLAS,345 N Westmoreland Ave,Los Angeles,CA,90004-3570,31080,Metropolitan Statistical Area,Los Angeles,6037,6037192700,34,34.08,-118,,,Elderly or disabled,,,,4% Tax Credit,
1147240,SANTA CECILIA APARTMENTS,117 S Boyle Ave,Los Angeles,CA,90033-3457,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206032,34,34.05,-118,,,Family,,,,9% Tax Credit,
1150552,MAGNOLIA ON LAKE,2220 E 2nd St,Los Angeles,CA,90033-3924,31080,Metropolitan Statistical Area,Los Angeles,6037,6037204420,34,34.04,-118,,,Family,,,,9% Tax Credit,
1150553,STAR APARTMENTS,240 E 6th St,Los Angeles,CA,90014-2177,31080,Metropolitan Statistical Area,Los Angeles,6037,6037206300,34,34.04,-118,,,,,,,9% Tax Credit,
1150554,KNOB HILL APARTMENTS,2403 W 4th St,Los Angeles,CA,90057-2247,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208802,34,34.06,-118,,,,,,,9% Tax Credit,
1154145,KING 1101,1101 W Martin Luther King Jr Blvd,Los Angeles,CA,90037-4401,31080,Metropolitan Statistical Area,Los Angeles,6037,6037231220,37,34.01,-118,,,,,,,9% Tax Credit,
1154148,ATHENS VISTAS,1300 W 105th St,Los Angeles,CA,90044-1872,31080,Metropolitan Statistical Area,Los Angeles,6037,6037600202,43,33.94,-118,,,Elderly or disabled,,,,9% Tax Credit,
1154158,EL SEGUNDO BOULEVARD APARTMENTS,535 W El Segundo Blvd,Los Angeles,CA,90061-1266,31080,Metropolitan Statistical Area,Los Angeles,6037,6037291110,43,33.92,-118,,,,,,,4% Tax Credit,
1154159,127TH STREET APARTMENTS,550 W 127th St,Los Angeles,CA,90044-3977,31080,Metropolitan Statistical Area,Los Angeles,6037,6037291110,43,33.92,-118,,,,,,,4% Tax Credit,
1154931,JAMES WOOD APARTMENTS,1405 James M Wood Blvd,Los Angeles,CA,90015-1280,31080,Metropolitan,Los Angeles,6037,6037209300,34,34.05,-118,,,Family,,,,4% Tax Credit,
1156323,NEW HAMPSHIRE APARTMENTS,1509 S New Hampshire Ave,Los Angeles,CA,90006-4557,31080,Metropolitan,Los Angeles,6037,6037221220,34,34.04,-118,99b,93b,Family,LMSA,6,107.88,,
1160554,WHITTIER & DOWNEY SOUTHEAST,4200 Whittier Blvd,Los Angeles,CA,90023-2060,31080,Metropolitan Statistical Area,Los Angeles,6037,6037531301,40,34.02,-118,,,Family,,,,,
1160903,QUEEN APARTMENTS,2620 Orchard Ave,Los Angeles,CA,90007-2371,31080,Metropolitan,Los Angeles,6037,6037221820,37,34.03,-118,74c,67c*,Family,LMSA,96,92.76,,
1161261,WATTS ATHENS,717 W 81st St,Los Angeles,CA,90044-5969,31080,Metropolitan,Los Angeles,6037,6037238310,37,33.97,-118,,,,,,,4% Tax Credit,
1161262,MOSAIC GARDENS AT WESTLAKE,111 Lucas Ave,Los Angeles,CA,90026-7136,31080,Metropolitan Statistical Area,Los Angeles,6037,6037208302,34,34.06,-118,,,Family,,,,9% Tax Credit,
1161263,CORONEL APARTMENTS,1600 N Serrano Ave,Los Angeles,CA,90027-4806,31080,Metropolitan Statistical Area,Los Angeles,6037,6037190520,28,34.1,-118,,,Family,,,,4% and 9% Tax Credit,
1161264,CRENSHAW VILLAS,2645 Crenshaw Blvd,Los Angeles,CA,90016-3165,31080,Metropolitan Statistical Area,Los Angeles,6037,6037220000,37,34.03,-118,,,Elderly or disabled,,,,9% Tax Credit,
1161265,PRESERVATION II,300 E 51st St,Los Angeles,CA,90011-4553,31080,Metropolitan,Los Angeles,6037,6037229300,40,34,-118,,,Elderly or disabled,,,,4% Tax Credit,
1161266,RHF CRENSHAW GARDENS,3411 Crenshaw Blvd,Los Angeles,CA,90016-4874,31080,Metropolitan Statistical Area,Los Angeles,6037,6037220000,37,34.03,-118,,,Family,,,,9% Tax Credit,
1161267,HARMONY GATES,5220 HARMONY AVE,Los Angeles,CA,91601,31080,,Los Angeles,6037,6037125320,29,34.17,-118,,,Family,,,,4% Tax Credit,
1161268,RICHARD N HOGAN MANOR,5506 S Figueroa St,Los Angeles,CA,90037-4071,31080,Metropolitan,Los Angeles,6037,6037232700,37,33.99,-118,,,Family,,,,9% Tax Credit,
1162223,PRESERVATION I,1156 W Adams Blvd,Los Angeles,CA,90007-2374,31080,Metropolitan,Los Angeles,6037,6037221820,37,34.03,-118,,,,,,,4% Tax Credit,
1162224,LAS BRISAS,200 N Bixel St,Los Angeles,CA,90026-6608,31080,Metropolitan,Los Angeles,6037,6037208000,34,34.06,-118,,,Family,,,,9% Tax Credit,
1162225,BOYLE APARTMENTS AND JEWEL TERRACE APARTMENTS,2950 Van Buren Pl,Los Angeles,CA,90007-2867,31080,Metropolitan Statistical Area,Los Angeles,6037,6037222100,37,34.03,-118,,,,,,,4% Tax Credit,
1001688,COLUMBUS TERRACE APARTMENTS,8606 Columbus Ave,Los Angeles,CA,91343-5909,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117530,29,34.23,-118,99a,97a,Elderly,Sec 8 NC,42,86.47,,
1014563,RAYEN PARK APARTMENTS,15233 Rayen St,Los Angeles,CA,91343-4458,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117510,29,34.23,-118,90c,90c,Elderly,Preservation,84,88.97,,
1018164,ST NICHOLAS HOUSING DEVELOPMENT,10220 Aqueduct Ave,Los Angeles,CA,91343-1546,31080,Metropolitan Statistical Area,Los Angeles,6037,6037109800,29,34.26,-118,86c,89c,Elderly,LMSA,36,95.25,,
1027140,PLUMMER VILLAGE,15450 Plummer St,Los Angeles,CA,91343-2141,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117201,29,34.24,-118,80b,92b*,Elderly,Sec 8 NC,74,84.36,9% Tax Credit,
1027410,COLUMBUS SQUARE,8561 Columbus Ave,Los Angeles,CA,91343-6079,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117530,29,34.23,-118,96b,99b,Elderly,LMSA,64,100.73,4% Tax Credit,
1027525,HOMESTEAD,16020 Gresham St,Los Angeles,CA,91343-4838,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117404,29,34.23,-118,88b,88b,Disabled,PRAC/811,6,92.46,,
1027549,VILLAGE ACQUISITION II,9258 Hayvenhurst Ave,Los Angeles,CA,91343-3607,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117301,29,34.24,-118,90c,90c,Disabled,PRAC/811,6,72.77,,
1027564,VILLAGE CHOICE,16124 Tupper St,Los Angeles,CA,91343-3048,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117202,29,34.24,-118,93c,93c,Disabled,PRAC/811,6,33.89,,
1028595,CASA SEVILLE/MEMORY PARK,8750 Memory Park Ave,Los Angeles,CA,91343-5319,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117520,29,34.23,-118,,,Family,,,,9% Tax Credit,
1028605,DECRO NORDHOFF APARTMENTS,15543 Nordhoff St,Los Angeles,CA,91343-3247,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117201,29,34.24,-118,,,Family,,,,9% Tax Credit,
1028831,OROZCO VILLAS,8920 Orion Ave,Los Angeles,CA,91343-4261,31080,Metropolitan Statistical Area,Los Angeles,6037,6037117405,29,34.23,-118,,,Family,,,,9% Tax Credit,
